Software Version            : FRANz 1.2.3
Dataset                     : cloneless
Time of Data Analysis       : Tue Apr 15 02:01:41 2025


*** MCMC Parameters ***

Seed                         : 1744707681
Update Allele Frequencies    : No
Gibbs sample missing data    : No
Check for Pedigree cycles    : Yes


*** Simulated Annealing specific Parameters ***

Initial acceptance rate chi  : 0.950
Neighborhood Size Factor beta: 3.000
Increment delta              : 0.100000
Converge event number        : 3
Converge tolerance epsilon   : 0.001

Calculated Parameters     
  Neighboorhood Size         : 82780
  Initial temperature c0     : 111.000000


*** Metropolis Hastings specific Parameters ***

Burnin Iterations            : 50000000
Iterations                   : 1215752192
Sample frequency             : 1000
MCMCMC Swap frequency        : 25
MCMCMC Number of swaps       : -1 (-1 == number threads)
MCMCMC Temperature           : 0.500


*** Data Parameters ***

  Nfmax                      : 60000
  Nmmax                      : 60000

 +------------+------------+------------+------------+----------+----------+-------+---------+---------+--------+
 |      Stage |  Iteration | Best Score |    Average |    Sigma |     Temp | Ratio |     x_f |     x_m | Thread |
 |        518 |  128391264 |  -2417.763 |  -2838.815 |   70.517 |    5.031 |  0.57 |   0.500 |   0.500 |      0 |
 |        519 |  128639603 |  -2417.763 |  -2810.987 |   71.202 |    5.020 |  0.57 |   0.420 |   0.420 |      0 |
 |        520 |  128887942 |  -2417.763 |  -2856.676 |   80.565 |    5.009 |  0.56 |   0.561 |   0.561 |      0 |
 |        521 |  129136281 |  -2417.763 |  -2894.888 |   84.726 |    4.999 |  0.56 |   0.451 |   0.451 |      0 |
 |        522 |  129384620 |  -2417.763 |  -2886.198 |   83.467 |    4.989 |  0.56 |   0.488 |   0.488 |      0 |
 |        523 |  129632959 |  -2417.763 |  -2814.735 |   84.859 |    4.979 |  0.57 |   0.420 |   0.420 |      0 |
 |        524 |  129881298 |  -2417.763 |  -2974.783 |   84.147 |    4.969 |  0.55 |   0.482 |   0.482 |      0 |
 |        525 |  130129637 |  -2417.763 |  -2908.932 |   77.384 |    4.959 |  0.56 |   0.409 |   0.409 |      0 |
 |        526 |  130377976 |  -2417.763 |  -2888.302 |   74.673 |    4.949 |  0.56 |   0.451 |   0.451 |      0 |
 |        527 |  130626315 |  -2417.763 |  -2884.476 |   72.309 |    4.938 |  0.56 |   0.446 |   0.446 |      0 |
 |        528 |  130874654 |  -2417.763 |  -2787.104 |   71.380 |    4.928 |  0.56 |   0.429 |   0.429 |      0 |
 |        529 |  131122993 |  -2417.763 |  -2801.741 |   76.064 |    4.917 |  0.56 |   0.517 |   0.517 |      0 |
 |        530 |  131371332 |  -2417.763 |  -2783.743 |   80.296 |    4.907 |  0.56 |   0.502 |   0.502 |      0 |
 |        531 |  131619671 |  -2417.763 |  -2781.431 |   70.660 |    4.897 |  0.57 |   0.447 |   0.447 |      0 |
 |        532 |  131868010 |  -2417.763 |  -2782.813 |   78.380 |    4.886 |  0.57 |   0.465 |   0.465 |      0 |
 |        533 |  132116349 |  -2417.763 |  -2807.924 |   69.066 |    4.876 |  0.56 |   0.479 |   0.479 |      0 |
 |        534 |  132364688 |  -2417.763 |  -2842.903 |  102.778 |    4.865 |  0.56 |   0.498 |   0.498 |      0 |
 |        535 |  132613027 |  -2417.763 |  -2811.793 |   78.328 |    4.855 |  0.56 |   0.481 |   0.481 |      0 |
 |        536 |  132861366 |  -2417.763 |  -2796.675 |   93.393 |    4.845 |  0.56 |   0.464 |   0.464 |      0 |
 |        537 |  133109705 |  -2417.763 |  -2798.872 |   90.380 |    4.835 |  0.56 |   0.400 |   0.400 |      0 |
 |        538 |  133358044 |  -2417.763 |  -2766.719 |   61.113 |    4.825 |  0.56 |   0.499 |   0.499 |      0 |
 |        539 |  133606383 |  -2417.763 |  -2834.957 |   97.170 |    4.813 |  0.56 |   0.436 |   0.436 |      0 |
 |        540 |  133854722 |  -2417.763 |  -2804.903 |   82.775 |    4.803 |  0.56 |   0.478 |   0.478 |      0 |
 |        541 |  134103061 |  -2417.763 |  -2768.210 |  105.298 |    4.793 |  0.56 |   0.471 |   0.471 |      0 |
 |        542 |  134351400 |  -2417.763 |  -2740.968 |   79.026 |    4.783 |  0.57 |   0.618 |   0.618 |      0 |
 |        543 |  134599739 |  -2417.763 |  -2796.690 |   91.701 |    4.773 |  0.56 |   0.453 |   0.453 |      0 |
 |        544 |  134848078 |  -2417.763 |  -2807.694 |   71.077 |    4.763 |  0.56 |   0.476 |   0.476 |      0 |
 |        545 |  135096417 |  -2386.285 |  -2718.945 |  124.277 |    4.753 |  0.57 |   0.454 |   0.454 |      0 |
 |        546 |  135344756 |  -2386.285 |  -2719.699 |   88.827 |    4.743 |  0.56 |   0.528 |   0.528 |      0 |
 |        547 |  135593095 |  -2386.285 |  -2752.627 |   77.280 |    4.733 |  0.56 |   0.459 |   0.459 |      0 |
 |        548 |  135841434 |  -2386.285 |  -2775.421 |   82.822 |    4.723 |  0.56 |   0.414 |   0.414 |      0 |
 |        549 |  136089773 |  -2386.285 |  -2884.135 |   87.456 |    4.713 |  0.55 |   0.473 |   0.473 |      0 |
 |        550 |  136338112 |  -2386.285 |  -2869.086 |   82.626 |    4.703 |  0.55 |   0.451 |   0.451 |      0 |
 |        551 |  136586451 |  -2386.285 |  -2752.102 |   87.739 |    4.693 |  0.56 |   0.532 |   0.532 |      0 |
 |        552 |  136834790 |  -2386.285 |  -2738.739 |   96.967 |    4.683 |  0.56 |   0.435 |   0.435 |      0 |
 |        553 |  137083129 |  -2386.285 |  -2747.036 |   79.692 |    4.673 |  0.56 |   0.482 |   0.482 |      0 |
 |        554 |  137331468 |  -2386.285 |  -2746.518 |   74.056 |    4.663 |  0.56 |   0.500 |   0.500 |      0 |
 |        555 |  137579807 |  -2386.285 |  -2746.066 |   84.907 |    4.653 |  0.56 |   0.410 |   0.410 |      0 |
 |        556 |  137828146 |  -2386.285 |  -2801.906 |   65.343 |    4.643 |  0.56 |   0.498 |   0.498 |      0 |
 |        557 |  138076485 |  -2386.285 |  -2814.048 |   81.369 |    4.632 |  0.56 |   0.453 |   0.453 |      0 |
 |        558 |  138324824 |  -2386.285 |  -2807.975 |   89.834 |    4.622 |  0.56 |   0.477 |   0.477 |      0 |
 |        559 |  138573163 |  -2386.285 |  -2787.639 |   68.949 |    4.612 |  0.55 |   0.472 |   0.472 |      0 |
 |        560 |  138821502 |  -2386.285 |  -2783.019 |   78.480 |    4.602 |  0.55 |   0.443 |   0.443 |      0 |
 |        561 |  139069841 |  -2386.285 |  -2832.075 |   73.561 |    4.592 |  0.55 |   0.404 |   0.404 |      0 |
 |        562 |  139318180 |  -2386.285 |  -2786.758 |   70.280 |    4.582 |  0.55 |   0.529 |   0.529 |      0 |
 |        563 |  139566519 |  -2386.285 |  -2725.661 |   72.562 |    4.572 |  0.56 |   0.385 |   0.385 |      0 |
 |        564 |  139814858 |  -2386.285 |  -2829.623 |  111.319 |    4.562 |  0.55 |   0.480 |   0.480 |      0 |
 |        565 |  140063197 |  -2386.285 |  -2928.356 |   63.672 |    4.552 |  0.54 |   0.443 |   0.443 |      0 |
 |        566 |  140311536 |  -2386.285 |  -2910.271 |   71.991 |    4.542 |  0.54 |   0.464 |   0.464 |      0 |
 |        567 |  140559875 |  -2386.285 |  -2868.649 |   61.907 |    4.532 |  0.54 |   0.464 |   0.464 |      0 |
 |        568 |  140808214 |  -2386.285 |  -2887.506 |   66.265 |    4.522 |  0.54 |   0.460 |   0.460 |      0 |
 |        569 |  141056553 |  -2386.285 |  -3000.447 |   65.718 |    4.512 |  0.53 |   0.461 |   0.461 |      0 |
 |        570 |  141304892 |  -2386.285 |  -2859.800 |  140.630 |    4.502 |  0.54 |   0.431 |   0.431 |      0 |
 |        571 |  141553231 |  -2386.285 |  -2712.733 |   76.407 |    4.492 |  0.55 |   0.433 |   0.433 |      0 |
 |        572 |  141801570 |  -2386.285 |  -2735.390 |   67.137 |    4.482 |  0.55 |   0.537 |   0.537 |      0 |
 |        573 |  142049909 |  -2318.477 |  -2689.119 |  117.171 |    4.472 |  0.55 |   0.427 |   0.427 |      0 |
 |        574 |  142298248 |  -2318.477 |  -2765.386 |   71.708 |    4.462 |  0.55 |   0.549 |   0.549 |      0 |
 |        575 |  142546587 |  -2307.150 |  -2610.556 |   86.545 |    4.452 |  0.56 |   0.589 |   0.589 |      0 |
 |        576 |  142794926 |  -2307.150 |  -2660.648 |   78.693 |    4.442 |  0.55 |   0.469 |   0.469 |      0 |
 |        577 |  143043265 |  -2307.150 |  -2737.355 |   81.709 |    4.432 |  0.55 |   0.515 |   0.515 |      0 |
 |        578 |  143291604 |  -2307.150 |  -2678.848 |   70.951 |    4.422 |  0.55 |   0.531 |   0.531 |      0 |
 |        579 |  143539943 |  -2307.150 |  -2778.187 |   98.837 |    4.412 |  0.55 |   0.410 |   0.410 |      0 |
 |        580 |  143788282 |  -2307.150 |  -2767.598 |  101.535 |    4.402 |  0.54 |   0.519 |   0.519 |      0 |
 |        581 |  144036621 |  -2307.150 |  -2731.798 |   87.374 |    4.392 |  0.55 |   0.564 |   0.564 |      0 |
 |        582 |  144284960 |  -2307.150 |  -2657.107 |   94.881 |    4.382 |  0.55 |   0.505 |   0.505 |      0 |
 |        583 |  144533299 |  -2295.074 |  -2621.792 |  102.586 |    4.372 |  0.56 |   0.422 |   0.422 |      0 |
 |        584 |  144781638 |  -2295.074 |  -2715.260 |   78.804 |    4.362 |  0.55 |   0.473 |   0.473 |      0 |
 |        585 |  145029977 |  -2295.074 |  -2638.067 |   91.994 |    4.352 |  0.55 |   0.675 |   0.675 |      0 |
 |        586 |  145278316 |  -2295.074 |  -2619.396 |   78.623 |    4.342 |  0.55 |   0.476 |   0.476 |      0 |
 |        587 |  145526655 |  -2295.074 |  -2645.840 |   77.859 |    4.332 |  0.55 |   0.449 |   0.449 |      0 |
 |        588 |  145774994 |  -2295.074 |  -2694.198 |   74.376 |    4.322 |  0.55 |   0.484 |   0.484 |      0 |
 |        589 |  146023333 |  -2295.074 |  -2619.280 |   76.804 |    4.312 |  0.55 |   0.467 |   0.467 |      0 |
 |        590 |  146271672 |  -2295.074 |  -2623.284 |   71.838 |    4.302 |  0.55 |   0.471 |   0.471 |      0 |
 |        591 |  146520011 |  -2295.074 |  -2644.131 |   80.765 |    4.292 |  0.55 |   0.440 |   0.440 |      0 |
 |        592 |  146768350 |  -2295.074 |  -2725.863 |   76.764 |    4.282 |  0.54 |   0.419 |   0.419 |      0 |
 |        593 |  147016689 |  -2295.074 |  -2708.115 |   68.812 |    4.272 |  0.55 |   0.451 |   0.451 |      0 |
 |        594 |  147265028 |  -2295.074 |  -2723.011 |   69.361 |    4.262 |  0.55 |   0.488 |   0.488 |      0 |
 |        595 |  147513367 |  -2295.074 |  -2701.804 |   68.872 |    4.252 |  0.55 |   0.468 |   0.468 |      0 |
 |        596 |  147761706 |  -2295.074 |  -2568.285 |   73.016 |    4.242 |  0.55 |   0.496 |   0.496 |      0 |
 |        597 |  148010045 |  -2295.074 |  -2677.069 |   87.728 |    4.232 |  0.55 |   0.546 |   0.546 |      0 |
 |        598 |  148258384 |  -2288.145 |  -2605.065 |   88.001 |    4.222 |  0.55 |   0.475 |   0.475 |      0 |
 |        599 |  148506723 |  -2288.145 |  -2715.804 |   69.186 |    4.212 |  0.54 |   0.510 |   0.510 |      0 |
 |        600 |  148755062 |  -2288.145 |  -2679.701 |   66.751 |    4.202 |  0.54 |   0.501 |   0.501 |      0 |
 |        601 |  149003401 |  -2288.145 |  -2683.507 |   74.522 |    4.192 |  0.54 |   0.479 |   0.479 |      0 |
 |        602 |  149251740 |  -2288.145 |  -2685.165 |   82.360 |    4.182 |  0.54 |   0.535 |   0.535 |      0 |
 |        603 |  149500079 |  -2288.145 |  -2668.602 |   85.266 |    4.172 |  0.55 |   0.504 |   0.504 |      0 |
 |        604 |  149748418 |  -2288.145 |  -2687.575 |   65.313 |    4.162 |  0.54 |   0.508 |   0.508 |      0 |
 |        605 |  149996757 |  -2288.145 |  -2592.455 |   84.593 |    4.152 |  0.55 |   0.479 |   0.479 |      0 |
 |        606 |  150245096 |  -2288.145 |  -2580.014 |   89.966 |    4.142 |  0.55 |   0.614 |   0.614 |      0 |
 |        607 |  150493435 |  -2228.892 |  -2480.013 |   77.807 |    4.132 |  0.55 |   0.665 |   0.665 |      0 |
 |        608 |  150741774 |  -2228.892 |  -2575.742 |   82.310 |    4.122 |  0.55 |   0.411 |   0.411 |      0 |
 |        609 |  150990113 |  -2228.892 |  -2662.556 |   71.973 |    4.112 |  0.54 |   0.486 |   0.486 |      0 |
 |        610 |  151238452 |  -2228.892 |  -2713.017 |   71.891 |    4.102 |  0.54 |   0.421 |   0.421 |      0 |
 |        611 |  151486791 |  -2228.892 |  -2662.687 |   78.842 |    4.092 |  0.54 |   0.383 |   0.383 |      0 |
 |        612 |  151735130 |  -2228.892 |  -2594.625 |  113.739 |    4.082 |  0.54 |   0.530 |   0.530 |      0 |
 |        613 |  151983469 |  -2228.892 |  -2511.764 |   94.012 |    4.072 |  0.55 |   0.690 |   0.690 |      0 |
 |        614 |  152231808 |  -2228.892 |  -2518.958 |   79.203 |    4.062 |  0.54 |   0.479 |   0.479 |      0 |
 |        615 |  152480147 |  -2228.892 |  -2537.433 |   69.625 |    4.052 |  0.55 |   0.559 |   0.559 |      0 |
 |        616 |  152728486 |  -2228.892 |  -2577.623 |   75.231 |    4.042 |  0.54 |   0.439 |   0.439 |      0 |
 |        617 |  152976825 |  -2228.892 |  -2586.136 |   70.462 |    4.032 |  0.54 |   0.477 |   0.477 |      0 |
 |        618 |  153225164 |  -2228.892 |  -2566.174 |   75.037 |    4.022 |  0.54 |   0.482 |   0.482 |      0 |
 |        619 |  153473503 |  -2228.892 |  -2612.406 |  108.597 |    4.012 |  0.54 |   0.478 |   0.478 |      0 |
 |        620 |  153721842 |  -2228.892 |  -2617.518 |   84.659 |    4.002 |  0.54 |   0.471 |   0.471 |      0 |
 |        621 |  153970181 |  -2228.892 |  -2604.102 |   66.217 |    3.992 |  0.54 |   0.499 |   0.499 |      0 |
 |        622 |  154218520 |  -2228.892 |  -2599.125 |   68.924 |    3.982 |  0.54 |   0.566 |   0.566 |      0 |
 |        623 |  154466859 |  -2228.892 |  -2586.852 |   69.316 |    3.972 |  0.54 |   0.418 |   0.418 |      0 |
 |        624 |  154715198 |  -2228.892 |  -2568.851 |   87.184 |    3.962 |  0.53 |   0.710 |   0.710 |      0 |
 |        625 |  154963537 |  -2188.455 |  -2482.906 |   99.897 |    3.952 |  0.54 |   0.492 |   0.492 |      0 |
 |        626 |  155211876 |  -2188.455 |  -2588.131 |   89.536 |    3.942 |  0.54 |   0.523 |   0.523 |      0 |
 |        627 |  155460215 |  -2188.455 |  -2596.811 |   67.722 |    3.932 |  0.54 |   0.422 |   0.422 |      0 |
 |        628 |  155708554 |  -2188.455 |  -2615.073 |   60.363 |    3.922 |  0.54 |   0.485 |   0.485 |      0 |
 |        629 |  155956893 |  -2188.455 |  -2593.566 |   74.541 |    3.912 |  0.53 |   0.491 |   0.491 |      0 |
 |        630 |  156205232 |  -2188.455 |  -2571.317 |   92.469 |    3.902 |  0.54 |   0.641 |   0.641 |      0 |
 |        631 |  156453571 |  -2188.455 |  -2422.673 |   78.713 |    3.892 |  0.54 |   0.537 |   0.537 |      0 |
 |        632 |  156701910 |  -2188.455 |  -2561.485 |   78.018 |    3.882 |  0.54 |   0.537 |   0.537 |      0 |
 |        633 |  156950249 |  -2188.455 |  -2532.274 |   91.849 |    3.872 |  0.54 |   0.523 |   0.523 |      0 |
 |        634 |  157198588 |  -2188.455 |  -2598.011 |   81.269 |    3.862 |  0.53 |   0.557 |   0.557 |      0 |
 |        635 |  157446927 |  -2188.455 |  -2610.837 |   67.099 |    3.852 |  0.53 |   0.448 |   0.448 |      0 |
 |        636 |  157695266 |  -2188.455 |  -2547.992 |  106.919 |    3.842 |  0.53 |   0.507 |   0.507 |      0 |
 |        637 |  157943605 |  -2188.455 |  -2469.016 |   76.946 |    3.832 |  0.54 |   0.586 |   0.586 |      0 |
 |        638 |  158191944 |  -2148.204 |  -2493.939 |  110.868 |    3.822 |  0.54 |   0.641 |   0.641 |      0 |
 |        639 |  158440283 |  -2148.204 |  -2441.029 |   81.515 |    3.812 |  0.54 |   0.498 |   0.498 |      0 |
 |        640 |  158688622 |  -2148.204 |  -2503.689 |   71.735 |    3.802 |  0.54 |   0.463 |   0.463 |      0 |
 |        641 |  158936961 |  -2148.204 |  -2484.453 |   71.768 |    3.792 |  0.54 |   0.506 |   0.506 |      0 |
 |        642 |  159185300 |  -2148.204 |  -2515.030 |   80.834 |    3.782 |  0.53 |   0.568 |   0.568 |      0 |
 |        643 |  159433639 |  -2148.204 |  -2566.221 |   68.749 |    3.772 |  0.53 |   0.469 |   0.469 |      0 |
 |        644 |  159681978 |  -2112.886 |  -2440.032 |   84.474 |    3.762 |  0.53 |   0.506 |   0.506 |      0 |
 |        645 |  159930317 |  -2112.886 |  -2521.692 |   73.596 |    3.752 |  0.53 |   0.526 |   0.526 |      0 |
 |        646 |  160178656 |  -2112.886 |  -2520.468 |   61.778 |    3.742 |  0.53 |   0.528 |   0.528 |      0 |
 |        647 |  160426995 |  -2112.886 |  -2549.550 |   96.998 |    3.732 |  0.53 |   0.337 |   0.337 |      0 |
 |        648 |  160675334 |  -2112.886 |  -2439.149 |  104.802 |    3.722 |  0.53 |   0.583 |   0.583 |      0 |
 |        649 |  160923673 |  -2112.886 |  -2426.785 |   63.926 |    3.712 |  0.53 |   0.591 |   0.591 |      0 |
 |        650 |  161172012 |  -2112.886 |  -2381.637 |   82.196 |    3.702 |  0.53 |   0.580 |   0.580 |      0 |
 |        651 |  161420351 |  -2112.886 |  -2516.857 |   85.161 |    3.692 |  0.53 |   0.604 |   0.604 |      0 |
 |        652 |  161668690 |  -2112.886 |  -2471.787 |   81.758 |    3.682 |  0.53 |   0.554 |   0.554 |      0 |
 |        653 |  161917029 |  -2112.886 |  -2525.013 |   65.574 |    3.672 |  0.53 |   0.503 |   0.503 |      0 |
 |        654 |  162165368 |  -2112.886 |  -2514.999 |   82.747 |    3.662 |  0.53 |   0.520 |   0.520 |      0 |
 |        655 |  162413707 |  -2112.886 |  -2345.874 |   89.091 |    3.652 |  0.53 |   0.540 |   0.540 |      0 |
 |        656 |  162662046 |  -2112.886 |  -2373.631 |   71.331 |    3.642 |  0.53 |   0.583 |   0.583 |      0 |
 |        657 |  162910385 |  -2112.886 |  -2610.739 |   77.045 |    3.632 |  0.52 |   0.492 |   0.492 |      0 |
 |        658 |  163158724 |  -2112.886 |  -2512.610 |  130.351 |    3.622 |  0.52 |   0.542 |   0.542 |      0 |
 |        659 |  163407063 |  -2112.886 |  -2467.928 |   63.983 |    3.612 |  0.52 |   0.517 |   0.517 |      0 |
 |        660 |  163655402 |  -2112.886 |  -2470.230 |   80.752 |    3.602 |  0.53 |   0.466 |   0.466 |      0 |
 |        661 |  163903741 |  -2112.886 |  -2376.384 |   74.951 |    3.592 |  0.53 |   0.567 |   0.567 |      0 |
 |        662 |  164152080 |  -2112.886 |  -2407.096 |   67.658 |    3.582 |  0.53 |   0.608 |   0.608 |      0 |
 |        663 |  164400419 |  -2112.886 |  -2342.185 |   62.033 |    3.572 |  0.53 |   0.510 |   0.510 |      0 |
 |        664 |  164648758 |  -2112.886 |  -2361.871 |   61.777 |    3.562 |  0.52 |   0.490 |   0.490 |      0 |
 |        665 |  164897097 |  -2112.886 |  -2404.789 |   82.371 |    3.552 |  0.52 |   0.637 |   0.637 |      0 |
 |        666 |  165145436 |  -2112.886 |  -2494.799 |   84.278 |    3.542 |  0.52 |   0.432 |   0.432 |      0 |
 |        667 |  165393775 |  -2112.886 |  -2539.802 |   66.889 |    3.532 |  0.52 |   0.545 |   0.545 |      0 |
 |        668 |  165642114 |  -2112.886 |  -2502.171 |   69.067 |    3.522 |  0.52 |   0.514 |   0.514 |      0 |
 |        669 |  165890453 |  -2112.886 |  -2432.037 |   99.301 |    3.512 |  0.52 |   0.584 |   0.584 |      0 |
 |        670 |  166138792 |  -2101.343 |  -2372.721 |   90.561 |    3.502 |  0.52 |   0.525 |   0.525 |      0 |
 |        671 |  166387131 |  -2090.347 |  -2336.993 |   90.553 |    3.492 |  0.52 |   0.628 |   0.628 |      0 |
 |        672 |  166635470 |  -2075.441 |  -2354.369 |   76.709 |    3.482 |  0.52 |   0.584 |   0.584 |      0 |
 |        673 |  166883809 |  -2075.441 |  -2399.186 |   74.896 |    3.472 |  0.52 |   0.567 |   0.567 |      0 |
 |        674 |  167132148 |  -2075.441 |  -2416.543 |   78.839 |    3.462 |  0.52 |   0.534 |   0.534 |      0 |
 |        675 |  167380487 |  -2043.868 |  -2340.083 |   86.195 |    3.452 |  0.52 |   0.659 |   0.659 |      0 |
 |        676 |  167628826 |  -2018.979 |  -2247.472 |   79.426 |    3.442 |  0.52 |   0.648 |   0.648 |      0 |
 |        677 |  167877165 |  -2018.979 |  -2356.372 |   75.545 |    3.432 |  0.52 |   0.614 |   0.614 |      0 |
 |        678 |  168125504 |  -2018.979 |  -2350.733 |   90.836 |    3.422 |  0.52 |   0.678 |   0.678 |      0 |
 |        679 |  168373843 |  -2018.979 |  -2372.938 |   81.892 |    3.412 |  0.52 |   0.519 |   0.519 |      0 |
 |        680 |  168622182 |  -2018.979 |  -2356.275 |   83.459 |    3.402 |  0.52 |   0.605 |   0.605 |      0 |
 |        681 |  168870521 |  -1988.687 |  -2266.798 |   93.521 |    3.392 |  0.52 |   0.479 |   0.479 |      0 |
 |        682 |  169118860 |  -1988.687 |  -2435.594 |   71.824 |    3.382 |  0.51 |   0.452 |   0.452 |      0 |
 |        683 |  169367199 |  -1988.687 |  -2416.715 |   92.811 |    3.372 |  0.52 |   0.597 |   0.597 |      0 |
 |        684 |  169615538 |  -1988.687 |  -2314.770 |   76.992 |    3.362 |  0.52 |   0.836 |   0.836 |      0 |
 |        685 |  169863877 |  -1988.687 |  -2273.736 |   81.267 |    3.352 |  0.51 |   0.527 |   0.527 |      0 |
 |        686 |  170112216 |  -1988.687 |  -2305.997 |   77.006 |    3.342 |  0.52 |   0.709 |   0.709 |      0 |
 |        687 |  170360555 |  -1988.687 |  -2270.166 |   89.842 |    3.332 |  0.51 |   0.648 |   0.648 |      0 |
 |        688 |  170608894 |  -1988.687 |  -2301.237 |   72.139 |    3.322 |  0.51 |   0.577 |   0.577 |      0 |
 |        689 |  170857233 |  -1988.687 |  -2364.347 |   71.571 |    3.312 |  0.51 |   0.584 |   0.584 |      0 |
 |        690 |  171105572 |  -1988.687 |  -2272.748 |   87.559 |    3.302 |  0.51 |   0.592 |   0.592 |      0 |
 |        691 |  171353911 |  -1988.687 |  -2268.806 |   66.774 |    3.292 |  0.51 |   0.703 |   0.703 |      0 |
 |        692 |  171602250 |  -1988.687 |  -2268.762 |   59.504 |    3.282 |  0.51 |   0.734 |   0.734 |      0 |
 |        693 |  171850589 |  -1988.687 |  -2238.040 |   74.877 |    3.272 |  0.51 |   0.711 |   0.711 |      0 |
 |        694 |  172098928 |  -1988.687 |  -2296.558 |   82.239 |    3.262 |  0.51 |   0.725 |   0.725 |      0 |
 |        695 |  172347267 |  -1975.303 |  -2202.804 |   73.572 |    3.252 |  0.51 |   0.626 |   0.626 |      0 |
 |        696 |  172595606 |  -1975.303 |  -2250.075 |   63.318 |    3.242 |  0.51 |   0.763 |   0.763 |      0 |
 |        697 |  172843945 |  -1942.210 |  -2159.537 |   65.739 |    3.232 |  0.51 |   0.649 |   0.649 |      0 |
 |        698 |  173092284 |  -1942.210 |  -2250.035 |   76.757 |    3.222 |  0.51 |   0.643 |   0.643 |      0 |
 |        699 |  173340623 |  -1914.938 |  -2200.956 |   78.673 |    3.212 |  0.51 |   0.588 |   0.588 |      0 |
 |        700 |  173588962 |  -1914.938 |  -2188.513 |   96.840 |    3.202 |  0.50 |   0.534 |   0.534 |      0 |
 |        701 |  173837301 |  -1897.879 |  -2233.361 |  137.113 |    3.192 |  0.51 |   0.797 |   0.797 |      0 |
 |        702 |  174085640 |  -1857.246 |  -2182.918 |  105.195 |    3.182 |  0.51 |   0.568 |   0.568 |      0 |
 |        703 |  174333979 |  -1857.246 |  -2306.010 |   70.062 |    3.172 |  0.50 |   0.561 |   0.561 |      0 |
 |        704 |  174582318 |  -1857.246 |  -2241.426 |   72.211 |    3.162 |  0.50 |   0.583 |   0.583 |      0 |
 |        705 |  174830657 |  -1857.246 |  -2136.662 |   68.107 |    3.152 |  0.50 |   0.679 |   0.679 |      0 |
 |        706 |  175078996 |  -1857.246 |  -2244.151 |  112.475 |    3.142 |  0.50 |   0.611 |   0.611 |      0 |
 |        707 |  175327335 |  -1857.246 |  -2110.016 |   64.263 |    3.132 |  0.50 |   0.741 |   0.741 |      0 |
 |        708 |  175575674 |  -1837.677 |  -2091.249 |   73.855 |    3.122 |  0.50 |   0.723 |   0.723 |      0 |
 |        709 |  175824013 |  -1834.147 |  -2065.528 |   84.909 |    3.112 |  0.50 |   0.630 |   0.630 |      0 |
 |        710 |  176072352 |  -1834.147 |  -2168.086 |   57.707 |    3.102 |  0.50 |   0.539 |   0.539 |      0 |
 |        711 |  176320691 |  -1823.842 |  -2135.087 |   73.849 |    3.092 |  0.50 |   0.665 |   0.665 |      0 |
 |        712 |  176569030 |  -1823.842 |  -2130.902 |   68.745 |    3.082 |  0.50 |   0.601 |   0.601 |      0 |
 |        713 |  176817369 |  -1781.283 |  -2106.256 |  133.668 |    3.072 |  0.49 |   0.776 |   0.776 |      0 |
 |        714 |  177065708 |  -1771.221 |  -2018.440 |   80.981 |    3.062 |  0.49 |   0.663 |   0.663 |      0 |
 |        715 |  177314047 |  -1771.221 |  -2090.092 |  111.525 |    3.052 |  0.50 |   1.057 |   1.057 |      0 |
 |        716 |  177562386 |  -1771.221 |  -2036.208 |   91.407 |    3.042 |  0.49 |   0.841 |   0.841 |      0 |
 |        717 |  177810725 |  -1771.221 |  -2129.540 |   77.501 |    3.032 |  0.50 |   0.960 |   0.960 |      0 |
 |        718 |  178059064 |  -1771.221 |  -2101.288 |   92.970 |    3.022 |  0.50 |   0.516 |   0.516 |      0 |
 |        719 |  178307403 |  -1771.221 |  -2153.283 |   82.182 |    3.012 |  0.50 |   0.622 |   0.622 |      0 |
 |        720 |  178555742 |  -1771.221 |  -2114.662 |   87.097 |    3.002 |  0.49 |   0.862 |   0.862 |      0 |
 |        721 |  178804081 |  -1771.221 |  -2118.640 |  100.108 |    2.992 |  0.49 |   0.665 |   0.665 |      0 |
 |        722 |  179052420 |  -1771.221 |  -2123.910 |   98.932 |    2.982 |  0.49 |   0.822 |   0.822 |      0 |
 |        723 |  179300759 |  -1692.358 |  -1954.360 |   77.619 |    2.972 |  0.48 |   0.745 |   0.745 |      0 |
 |        724 |  179549098 |  -1692.358 |  -1988.502 |   90.989 |    2.962 |  0.49 |   0.657 |   0.657 |      0 |
 |        725 |  179797437 |  -1692.358 |  -1983.477 |   82.517 |    2.952 |  0.48 |   0.866 |   0.866 |      0 |
 |        726 |  180045776 |  -1637.542 |  -1919.854 |   79.372 |    2.942 |  0.48 |   0.975 |   0.975 |      0 |
 |        727 |  180294115 |  -1637.542 |  -2086.955 |   80.270 |    2.932 |  0.49 |   0.741 |   0.741 |      0 |
 |        728 |  180542454 |  -1637.542 |  -1984.335 |   72.355 |    2.922 |  0.48 |   0.748 |   0.748 |      0 |
 |        729 |  180790793 |  -1637.542 |  -1930.529 |   75.849 |    2.912 |  0.48 |   1.464 |   1.464 |      0 |
 |        730 |  181039132 |  -1637.542 |  -1905.118 |   98.457 |    2.902 |  0.48 |   0.707 |   0.707 |      0 |
 |        731 |  181287471 |  -1637.542 |  -1982.328 |   97.523 |    2.892 |  0.48 |   0.845 |   0.845 |      0 |
