Software Version            : FRANz 1.2.3
Dataset                     : cloneless
Time of Data Analysis       : Sat Nov 23 15:37:57 2024


*** MCMC Parameters ***

Seed                         : 1732401457
Update Allele Frequencies    : No
Gibbs sample missing data    : No
Check for Pedigree cycles    : Yes


*** Simulated Annealing specific Parameters ***

Initial acceptance rate chi  : 0.950
Neighborhood Size Factor beta: 3.000
Increment delta              : 0.100000
Converge event number        : 3
Converge tolerance epsilon   : 0.001

Calculated Parameters     
  Neighboorhood Size         : 91804
  Initial temperature c0     : 114.000000


*** Metropolis Hastings specific Parameters ***

Burnin Iterations            : 500000
Iterations                   : 3000000
Sample frequency             : 10
MCMCMC Swap frequency        : 25
MCMCMC Number of swaps       : -1 (-1 == number threads)
MCMCMC Temperature           : 0.500


*** Data Parameters ***

  Nfmax                      : 10000
  Nmmax                      : 10000

 +------------+------------+------------+------------+----------+----------+-------+---------+---------+--------+
 |      Stage |  Iteration | Best Score |    Average |    Sigma |     Temp | Ratio |     x_f |     x_m | Thread |
 |        193 |   52878913 |  -3382.768 |  -3945.976 |  111.918 |   15.747 |  0.61 |   0.445 |   0.445 |      0 |
 |        194 |   53154324 |  -3382.768 |  -4015.434 |  125.103 |   15.677 |  0.60 |   0.431 |   0.431 |      0 |
 |        195 |   53429735 |  -3382.768 |  -3956.902 |   98.702 |   15.615 |  0.60 |   0.447 |   0.447 |      0 |
 |        196 |   53705146 |  -3382.768 |  -3855.068 |   94.927 |   15.536 |  0.62 |   0.447 |   0.447 |      0 |
 |        197 |   53980557 |  -3382.768 |  -4034.510 |   81.130 |   15.456 |  0.59 |   0.475 |   0.475 |      0 |
 |        198 |   54255968 |  -3382.768 |  -4053.130 |  121.186 |   15.363 |  0.59 |   0.427 |   0.427 |      0 |
 |        199 |   54531379 |  -3382.768 |  -3914.303 |   86.993 |   15.301 |  0.61 |   0.465 |   0.465 |      0 |
 |        200 |   54806790 |  -3382.768 |  -3943.001 |   84.466 |   15.216 |  0.61 |   0.444 |   0.444 |      0 |
 |        201 |   55082201 |  -3382.768 |  -3906.279 |  108.042 |   15.130 |  0.62 |   0.451 |   0.451 |      0 |
 |        202 |   55357612 |  -3382.768 |  -3848.204 |  107.033 |   15.063 |  0.62 |   0.525 |   0.525 |      0 |
 |        203 |   55633023 |  -3382.768 |  -3783.396 |   89.903 |   14.996 |  0.64 |   0.526 |   0.526 |      0 |
 |        204 |   55908434 |  -3382.768 |  -3854.340 |   95.747 |   14.917 |  0.62 |   0.380 |   0.380 |      0 |
 |        205 |   56183845 |  -3382.768 |  -3849.598 |   90.173 |   14.843 |  0.63 |   0.443 |   0.443 |      0 |
 |        206 |   56459256 |  -3363.448 |  -3784.427 |  119.159 |   14.766 |  0.63 |   0.423 |   0.423 |      0 |
 |        207 |   56734667 |  -3363.448 |  -3874.376 |   94.451 |   14.708 |  0.61 |   0.436 |   0.436 |      0 |
 |        208 |   57010078 |  -3363.448 |  -3933.700 |   79.907 |   14.636 |  0.60 |   0.452 |   0.452 |      0 |
 |        209 |   57285489 |  -3363.448 |  -3869.477 |   91.059 |   14.551 |  0.62 |   0.502 |   0.502 |      0 |
 |        210 |   57560900 |  -3363.448 |  -3783.320 |   93.959 |   14.478 |  0.63 |   0.522 |   0.522 |      0 |
 |        211 |   57836311 |  -3363.448 |  -3801.588 |   73.913 |   14.407 |  0.62 |   0.456 |   0.456 |      0 |
 |        212 |   58111722 |  -3363.448 |  -3785.589 |  102.268 |   14.318 |  0.63 |   0.496 |   0.496 |      0 |
 |        213 |   58387133 |  -3363.448 |  -3875.722 |   78.717 |   14.255 |  0.61 |   0.453 |   0.453 |      0 |
 |        214 |   58662544 |  -3363.448 |  -3785.193 |   80.376 |   14.173 |  0.63 |   0.477 |   0.477 |      0 |
 |        215 |   58937955 |  -3363.448 |  -3806.856 |  108.269 |   14.094 |  0.62 |   0.480 |   0.480 |      0 |
 |        216 |   59213366 |  -3363.448 |  -3988.583 |   97.545 |   14.036 |  0.59 |   0.432 |   0.432 |      0 |
 |        217 |   59488777 |  -3363.448 |  -3975.550 |   91.455 |   13.973 |  0.59 |   0.418 |   0.418 |      0 |
 |        218 |   59764188 |  -3363.448 |  -3873.224 |  109.895 |   13.905 |  0.61 |   0.419 |   0.419 |      0 |
 |        219 |   60039599 |  -3363.448 |  -3769.070 |   79.976 |   13.849 |  0.63 |   0.480 |   0.480 |      0 |
 |        220 |   60315010 |  -3363.448 |  -3783.625 |   95.206 |   13.774 |  0.63 |   0.511 |   0.511 |      0 |
 |        221 |   60590421 |  -3363.448 |  -3876.703 |   99.107 |   13.711 |  0.61 |   0.507 |   0.507 |      0 |
 |        222 |   60865832 |  -3363.448 |  -3781.631 |   89.779 |   13.651 |  0.62 |   0.565 |   0.565 |      0 |
 |        223 |   61141243 |  -3300.011 |  -3736.678 |  152.262 |   13.585 |  0.63 |   0.581 |   0.581 |      0 |
 |        224 |   61416654 |  -3300.011 |  -3812.885 |  100.254 |   13.547 |  0.62 |   0.476 |   0.476 |      0 |
 |        225 |   61692065 |  -3300.011 |  -3801.084 |   80.629 |   13.489 |  0.62 |   0.437 |   0.437 |      0 |
 |        226 |   61967476 |  -3300.011 |  -3731.811 |  111.182 |   13.417 |  0.63 |   0.531 |   0.531 |      0 |
 |        227 |   62242887 |  -3300.011 |  -3817.492 |  112.546 |   13.366 |  0.61 |   0.530 |   0.530 |      0 |
 |        228 |   62518298 |  -3300.011 |  -3852.068 |   99.449 |   13.316 |  0.61 |   0.452 |   0.452 |      0 |
 |        229 |   62793709 |  -3300.011 |  -3917.243 |   76.744 |   13.259 |  0.60 |   0.555 |   0.555 |      0 |
 |        230 |   63069120 |  -3286.415 |  -3780.602 |  114.482 |   13.187 |  0.62 |   0.476 |   0.476 |      0 |
 |        231 |   63344531 |  -3286.415 |  -3867.154 |   93.239 |   13.139 |  0.61 |   0.554 |   0.554 |      0 |
 |        232 |   63619942 |  -3286.415 |  -3786.078 |  109.044 |   13.080 |  0.62 |   0.453 |   0.453 |      0 |
 |        233 |   63895353 |  -3286.415 |  -3933.479 |   85.266 |   13.031 |  0.59 |   0.538 |   0.538 |      0 |
 |        234 |   64170764 |  -3286.415 |  -3861.392 |   87.423 |   12.968 |  0.61 |   0.541 |   0.541 |      0 |
 |        235 |   64446175 |  -3286.415 |  -3798.195 |   79.969 |   12.907 |  0.62 |   0.499 |   0.499 |      0 |
 |        236 |   64721586 |  -3286.415 |  -3790.936 |   86.699 |   12.841 |  0.62 |   0.518 |   0.518 |      0 |
 |        237 |   64996997 |  -3286.415 |  -3771.926 |   80.366 |   12.781 |  0.62 |   0.462 |   0.462 |      0 |
 |        238 |   65272408 |  -3286.415 |  -3770.511 |   82.695 |   12.717 |  0.62 |   0.446 |   0.446 |      0 |
 |        239 |   65547819 |  -3286.415 |  -3842.784 |   99.902 |   12.655 |  0.61 |   0.417 |   0.417 |      0 |
 |        240 |   65823230 |  -3286.415 |  -3794.382 |   92.046 |   12.604 |  0.61 |   0.552 |   0.552 |      0 |
 |        241 |   66098641 |  -3286.415 |  -3699.850 |   79.355 |   12.550 |  0.63 |   0.623 |   0.623 |      0 |
 |        242 |   66374052 |  -3286.415 |  -3821.733 |  126.723 |   12.487 |  0.61 |   0.471 |   0.471 |      0 |
 |        243 |   66649463 |  -3286.415 |  -3800.792 |   84.175 |   12.448 |  0.61 |   0.515 |   0.515 |      0 |
 |        244 |   66924874 |  -3286.415 |  -3752.337 |   84.268 |   12.390 |  0.62 |   0.490 |   0.490 |      0 |
 |        245 |   67200285 |  -3286.415 |  -3794.200 |   86.910 |   12.332 |  0.61 |   0.545 |   0.545 |      0 |
 |        246 |   67475696 |  -3286.415 |  -3794.104 |   92.430 |   12.277 |  0.61 |   0.454 |   0.454 |      0 |
 |        247 |   67751107 |  -3286.415 |  -3810.895 |   88.642 |   12.225 |  0.61 |   0.459 |   0.459 |      0 |
 |        248 |   68026518 |  -3286.415 |  -3940.999 |   79.564 |   12.172 |  0.58 |   0.475 |   0.475 |      0 |
 |        249 |   68301929 |  -3286.415 |  -3853.601 |  116.175 |   12.113 |  0.60 |   0.546 |   0.546 |      0 |
 |        250 |   68577340 |  -3286.415 |  -3798.752 |  101.842 |   12.073 |  0.60 |   0.479 |   0.479 |      0 |
 |        251 |   68852751 |  -3286.415 |  -3787.759 |   91.543 |   12.028 |  0.61 |   0.497 |   0.497 |      0 |
 |        252 |   69128162 |  -3286.415 |  -3767.281 |   77.994 |   11.978 |  0.61 |   0.471 |   0.471 |      0 |
 |        253 |   69403573 |  -3286.415 |  -3745.586 |   96.570 |   11.919 |  0.61 |   0.455 |   0.455 |      0 |
 |        254 |   69678984 |  -3286.415 |  -3781.827 |   92.743 |   11.873 |  0.61 |   0.422 |   0.422 |      0 |
 |        255 |   69954395 |  -3286.415 |  -3847.534 |   94.031 |   11.825 |  0.60 |   0.530 |   0.530 |      0 |
 |        256 |   70229806 |  -3286.415 |  -3757.548 |  116.807 |   11.778 |  0.61 |   0.469 |   0.469 |      0 |
 |        257 |   70505217 |  -3286.415 |  -3829.277 |  102.503 |   11.740 |  0.60 |   0.476 |   0.476 |      0 |
 |        258 |   70780628 |  -3286.415 |  -3790.386 |   81.101 |   11.698 |  0.60 |   0.480 |   0.480 |      0 |
 |        259 |   71056039 |  -3286.415 |  -3828.612 |   89.068 |   11.644 |  0.60 |   0.432 |   0.432 |      0 |
 |        260 |   71331450 |  -3286.415 |  -3684.830 |  128.445 |   11.596 |  0.62 |   0.579 |   0.579 |      0 |
 |        261 |   71606861 |  -3286.415 |  -3780.402 |   78.722 |   11.563 |  0.61 |   0.511 |   0.511 |      0 |
 |        262 |   71882272 |  -3286.415 |  -3815.011 |   83.042 |   11.509 |  0.60 |   0.529 |   0.529 |      0 |
 |        263 |   72157683 |  -3286.415 |  -3698.009 |   91.629 |   11.459 |  0.62 |   0.459 |   0.459 |      0 |
 |        264 |   72433094 |  -3286.415 |  -3761.806 |   94.329 |   11.413 |  0.61 |   0.458 |   0.458 |      0 |
 |        265 |   72708505 |  -3286.415 |  -3721.104 |  100.551 |   11.370 |  0.61 |   0.550 |   0.550 |      0 |
 |        266 |   72983916 |  -3286.415 |  -3707.383 |   98.140 |   11.329 |  0.61 |   0.485 |   0.485 |      0 |
 |        267 |   73259327 |  -3286.415 |  -3742.459 |  105.954 |   11.288 |  0.61 |   0.570 |   0.570 |      0 |
 |        268 |   73534738 |  -3256.962 |  -3638.482 |   80.387 |   11.250 |  0.63 |   0.493 |   0.493 |      0 |
 |        269 |   73810149 |  -3256.962 |  -3676.482 |  113.991 |   11.200 |  0.62 |   0.507 |   0.507 |      0 |
 |        270 |   74085560 |  -3256.962 |  -3698.944 |   81.113 |   11.165 |  0.62 |   0.513 |   0.513 |      0 |
 |        271 |   74360971 |  -3256.962 |  -3695.608 |  104.345 |   11.116 |  0.61 |   0.428 |   0.428 |      0 |
 |        272 |   74636382 |  -3256.962 |  -3808.931 |   96.635 |   11.079 |  0.60 |   0.501 |   0.501 |      0 |
 |        273 |   74911793 |  -3256.962 |  -3784.045 |   91.005 |   11.039 |  0.60 |   0.498 |   0.498 |      0 |
 |        274 |   75187204 |  -3256.962 |  -3779.749 |   93.289 |   10.996 |  0.60 |   0.505 |   0.505 |      0 |
 |        275 |   75462615 |  -3256.962 |  -3727.954 |   89.610 |   10.955 |  0.61 |   0.466 |   0.466 |      0 |
 |        276 |   75738026 |  -3256.962 |  -3695.113 |   86.160 |   10.913 |  0.61 |   0.496 |   0.496 |      0 |
 |        277 |   76013437 |  -3256.962 |  -3728.254 |   96.428 |   10.869 |  0.61 |   0.425 |   0.425 |      0 |
 |        278 |   76288848 |  -3256.962 |  -3810.335 |   82.520 |   10.830 |  0.59 |   0.481 |   0.481 |      0 |
 |        279 |   76564259 |  -3256.962 |  -3764.320 |   90.168 |   10.785 |  0.60 |   0.491 |   0.491 |      0 |
 |        280 |   76839670 |  -3256.962 |  -3725.625 |   92.636 |   10.744 |  0.61 |   0.587 |   0.587 |      0 |
 |        281 |   77115081 |  -3256.962 |  -3684.420 |   80.806 |   10.705 |  0.61 |   0.433 |   0.433 |      0 |
 |        282 |   77390492 |  -3256.962 |  -3686.955 |   80.157 |   10.660 |  0.61 |   0.498 |   0.498 |      0 |
 |        283 |   77665903 |  -3256.962 |  -3628.298 |   90.546 |   10.615 |  0.62 |   0.595 |   0.595 |      0 |
 |        284 |   77941314 |  -3256.962 |  -3720.364 |  133.460 |   10.576 |  0.60 |   0.497 |   0.497 |      0 |
 |        285 |   78216725 |  -3256.962 |  -3789.415 |   82.212 |   10.549 |  0.59 |   0.407 |   0.407 |      0 |
 |        286 |   78492136 |  -3256.962 |  -3788.591 |  106.310 |   10.507 |  0.59 |   0.506 |   0.506 |      0 |
 |        287 |   78767547 |  -3256.962 |  -3740.627 |  112.265 |   10.474 |  0.60 |   0.421 |   0.421 |      0 |
 |        288 |   79042958 |  -3256.962 |  -3671.031 |   79.407 |   10.443 |  0.61 |   0.525 |   0.525 |      0 |
 |        289 |   79318369 |  -3256.962 |  -3679.715 |   87.116 |   10.399 |  0.61 |   0.504 |   0.504 |      0 |
 |        290 |   79593780 |  -3256.962 |  -3754.755 |   89.459 |   10.360 |  0.60 |   0.473 |   0.473 |      0 |
 |        291 |   79869191 |  -3256.962 |  -3751.974 |   95.534 |   10.322 |  0.60 |   0.493 |   0.493 |      0 |
 |        292 |   80144602 |  -3256.962 |  -3610.384 |   90.276 |   10.287 |  0.62 |   0.448 |   0.448 |      0 |
 |        293 |   80420013 |  -3256.962 |  -3723.678 |   96.672 |   10.250 |  0.60 |   0.444 |   0.444 |      0 |
 |        294 |   80695424 |  -3256.962 |  -3765.770 |  103.357 |   10.215 |  0.60 |   0.567 |   0.567 |      0 |
 |        295 |   80970835 |  -3256.962 |  -3670.431 |   87.670 |   10.183 |  0.61 |   0.419 |   0.419 |      0 |
 |        296 |   81246246 |  -3256.962 |  -3642.151 |   89.444 |   10.146 |  0.61 |   0.504 |   0.504 |      0 |
 |        297 |   81521657 |  -3256.599 |  -3570.764 |  124.818 |   10.109 |  0.62 |   0.401 |   0.401 |      0 |
 |        298 |   81797068 |  -3256.599 |  -3781.858 |   94.619 |   10.083 |  0.59 |   0.413 |   0.413 |      0 |
 |        299 |   82072479 |  -3252.900 |  -3597.630 |  127.958 |   10.049 |  0.62 |   0.467 |   0.467 |      0 |
 |        300 |   82347890 |  -3252.900 |  -3674.909 |   74.656 |   10.024 |  0.61 |   0.427 |   0.427 |      0 |
 |        301 |   82623301 |  -3252.900 |  -3626.010 |  103.223 |    9.982 |  0.61 |   0.557 |   0.557 |      0 |
 |        302 |   82898712 |  -3252.900 |  -3643.232 |   87.568 |    9.951 |  0.61 |   0.474 |   0.474 |      0 |
 |        303 |   83174123 |  -3252.900 |  -3709.351 |   77.785 |    9.915 |  0.60 |   0.459 |   0.459 |      0 |
 |        304 |   83449534 |  -3209.517 |  -3688.084 |  161.373 |    9.875 |  0.60 |   0.473 |   0.473 |      0 |
 |        305 |   83724945 |  -3209.517 |  -3582.663 |   80.150 |    9.856 |  0.62 |   0.482 |   0.482 |      0 |
 |        306 |   84000356 |  -3209.517 |  -3706.632 |   89.558 |    9.818 |  0.60 |   0.541 |   0.541 |      0 |
 |        307 |   84275767 |  -3209.517 |  -3696.244 |   75.289 |    9.784 |  0.60 |   0.446 |   0.446 |      0 |
 |        308 |   84551178 |  -3198.812 |  -3585.083 |  115.961 |    9.744 |  0.62 |   0.623 |   0.623 |      0 |
 |        309 |   84826589 |  -3198.812 |  -3645.640 |   86.914 |    9.718 |  0.61 |   0.452 |   0.452 |      0 |
 |        310 |   85102000 |  -3198.812 |  -3660.415 |   91.052 |    9.683 |  0.61 |   0.404 |   0.404 |      0 |
 |        311 |   85377411 |  -3198.812 |  -3637.950 |   84.282 |    9.651 |  0.61 |   0.567 |   0.567 |      0 |
 |        312 |   85652822 |  -3198.812 |  -3572.816 |   78.769 |    9.616 |  0.62 |   0.553 |   0.553 |      0 |
 |        313 |   85928233 |  -3198.812 |  -3608.289 |   97.724 |    9.578 |  0.61 |   0.506 |   0.506 |      0 |
 |        314 |   86203644 |  -3198.812 |  -3623.742 |   83.455 |    9.549 |  0.61 |   0.519 |   0.519 |      0 |
 |        315 |   86479055 |  -3198.812 |  -3509.152 |   80.129 |    9.514 |  0.62 |   0.514 |   0.514 |      0 |
 |        316 |   86754466 |  -3198.812 |  -3606.042 |   87.585 |    9.478 |  0.60 |   0.602 |   0.602 |      0 |
 |        317 |   87029877 |  -3198.812 |  -3628.640 |  145.650 |    9.446 |  0.60 |   0.488 |   0.488 |      0 |
 |        318 |   87305288 |  -3198.812 |  -3606.702 |   98.893 |    9.427 |  0.60 |   0.445 |   0.445 |      0 |
 |        319 |   87580699 |  -3198.812 |  -3633.388 |   85.751 |    9.398 |  0.61 |   0.519 |   0.519 |      0 |
 |        320 |   87856110 |  -3198.812 |  -3638.077 |   85.900 |    9.365 |  0.60 |   0.616 |   0.616 |      0 |
 |        321 |   88131521 |  -3198.812 |  -3654.959 |  111.737 |    9.333 |  0.60 |   0.462 |   0.462 |      0 |
 |        322 |   88406932 |  -3198.812 |  -3706.121 |   96.107 |    9.308 |  0.59 |   0.487 |   0.487 |      0 |
 |        323 |   88682343 |  -3198.812 |  -3728.431 |   80.998 |    9.280 |  0.59 |   0.425 |   0.425 |      0 |
 |        324 |   88957754 |  -3198.812 |  -3692.925 |   84.277 |    9.246 |  0.59 |   0.554 |   0.554 |      0 |
 |        325 |   89233165 |  -3198.812 |  -3630.594 |   75.539 |    9.214 |  0.60 |   0.456 |   0.456 |      0 |
 |        326 |   89508576 |  -3198.812 |  -3648.676 |   89.499 |    9.179 |  0.60 |   0.473 |   0.473 |      0 |
 |        327 |   89783987 |  -3198.812 |  -3662.662 |   84.778 |    9.149 |  0.59 |   0.510 |   0.510 |      0 |
 |        328 |   90059398 |  -3198.812 |  -3557.787 |   85.996 |    9.117 |  0.61 |   0.496 |   0.496 |      0 |
 |        329 |   90334809 |  -3198.812 |  -3600.250 |   94.749 |    9.087 |  0.60 |   0.420 |   0.420 |      0 |
 |        330 |   90610220 |  -3198.812 |  -3625.503 |   68.815 |    9.059 |  0.60 |   0.544 |   0.544 |      0 |
 |        331 |   90885631 |  -3198.812 |  -3616.899 |   96.188 |    9.022 |  0.60 |   0.450 |   0.450 |      0 |
 |        332 |   91161042 |  -3198.812 |  -3667.807 |   86.536 |    8.995 |  0.59 |   0.580 |   0.580 |      0 |
 |        333 |   91436453 |  -3198.812 |  -3583.649 |   86.551 |    8.965 |  0.60 |   0.410 |   0.410 |      0 |
 |        334 |   91711864 |  -3198.812 |  -3529.253 |  106.875 |    8.936 |  0.61 |   0.624 |   0.624 |      0 |
 |        335 |   91987275 |  -3182.323 |  -3524.982 |   93.872 |    8.912 |  0.61 |   0.562 |   0.562 |      0 |
 |        336 |   92262686 |  -3182.323 |  -3540.229 |   71.794 |    8.885 |  0.61 |   0.483 |   0.483 |      0 |
 |        337 |   92538097 |  -3182.323 |  -3502.315 |   82.856 |    8.850 |  0.61 |   0.613 |   0.613 |      0 |
 |        338 |   92813508 |  -3182.323 |  -3535.363 |   96.273 |    8.820 |  0.61 |   0.504 |   0.504 |      0 |
 |        339 |   93088919 |  -3182.323 |  -3551.406 |   87.507 |    8.795 |  0.60 |   0.534 |   0.534 |      0 |
 |        340 |   93364330 |  -3182.323 |  -3588.720 |   96.165 |    8.767 |  0.60 |   0.521 |   0.521 |      0 |
 |        341 |   93639741 |  -3182.323 |  -3613.088 |  111.748 |    8.742 |  0.60 |   0.439 |   0.439 |      0 |
 |        342 |   93915152 |  -3182.323 |  -3602.081 |  150.183 |    8.720 |  0.60 |   0.623 |   0.623 |      0 |
 |        343 |   94190563 |  -3141.355 |  -3476.871 |   91.549 |    8.704 |  0.62 |   0.490 |   0.490 |      0 |
 |        344 |   94465974 |  -3141.355 |  -3604.240 |   74.562 |    8.678 |  0.60 |   0.431 |   0.431 |      0 |
 |        345 |   94741385 |  -3141.355 |  -3610.949 |   96.619 |    8.646 |  0.59 |   0.416 |   0.416 |      0 |
 |        346 |   95016796 |  -3141.355 |  -3677.315 |  107.724 |    8.621 |  0.59 |   0.572 |   0.572 |      0 |
 |        347 |   95292207 |  -3141.355 |  -3540.167 |  109.122 |    8.599 |  0.60 |   0.502 |   0.502 |      0 |
 |        348 |   95567618 |  -3141.355 |  -3583.038 |   84.484 |    8.578 |  0.60 |   0.456 |   0.456 |      0 |
 |        349 |   95843029 |  -3141.355 |  -3594.793 |   92.666 |    8.550 |  0.59 |   0.455 |   0.455 |      0 |
 |        350 |   96118440 |  -3141.355 |  -3657.610 |   79.779 |    8.525 |  0.59 |   0.489 |   0.489 |      0 |
 |        351 |   96393851 |  -3141.355 |  -3670.932 |   95.946 |    8.496 |  0.58 |   0.490 |   0.490 |      0 |
 |        352 |   96669262 |  -3141.355 |  -3572.250 |   73.226 |    8.473 |  0.60 |   0.468 |   0.468 |      0 |
 |        353 |   96944673 |  -3141.355 |  -3600.403 |   81.506 |    8.442 |  0.59 |   0.501 |   0.501 |      0 |
 |        354 |   97220084 |  -3141.355 |  -3576.508 |   87.874 |    8.414 |  0.59 |   0.573 |   0.573 |      0 |
 |        355 |   97495495 |  -3141.355 |  -3515.226 |   76.368 |    8.388 |  0.60 |   0.552 |   0.552 |      0 |
 |        356 |   97770906 |  -3141.355 |  -3540.046 |   81.241 |    8.359 |  0.60 |   0.476 |   0.476 |      0 |
 |        357 |   98046317 |  -3141.355 |  -3588.751 |   97.847 |    8.332 |  0.59 |   0.603 |   0.603 |      0 |
 |        358 |   98321728 |  -3141.355 |  -3513.021 |   85.402 |    8.309 |  0.60 |   0.529 |   0.529 |      0 |
 |        359 |   98597139 |  -3141.355 |  -3591.512 |  107.917 |    8.284 |  0.59 |   0.499 |   0.499 |      0 |
 |        360 |   98872550 |  -3141.355 |  -3588.481 |   81.707 |    8.264 |  0.59 |   0.563 |   0.563 |      0 |
 |        361 |   99147961 |  -3141.355 |  -3449.295 |   75.790 |    8.237 |  0.61 |   0.526 |   0.526 |      0 |
 |        362 |   99423372 |  -3141.355 |  -3568.148 |   89.839 |    8.209 |  0.60 |   0.469 |   0.469 |      0 |
 |        363 |   99698783 |  -3141.355 |  -3601.402 |   72.582 |    8.185 |  0.59 |   0.612 |   0.612 |      0 |
 |          1 |          0 |  -3141.355 |  -4086.320 |  148.185 |  114.000 |  0.67 |   0.415 |   0.415 |      0 |
 |          2 |     275412 |  -3141.355 |  -4116.187 |  113.371 |  111.280 |  0.67 |   1.021 |   1.021 |      0 |
 |          3 |     550823 |  -3141.355 |  -4048.292 |  158.478 |  107.915 |  0.69 |   0.364 |   0.364 |      0 |
 |          4 |     826234 |  -3141.355 |  -4100.884 |  160.439 |  105.630 |  0.67 |   1.007 |   1.007 |      0 |
 |          5 |    1101645 |  -3141.355 |  -4015.528 |  132.551 |  103.466 |  0.69 |   1.083 |   1.083 |      0 |
 |          6 |    1377056 |  -3141.355 |  -4052.440 |  167.473 |  100.962 |  0.68 |   0.386 |   0.386 |      0 |
 |          7 |    1652467 |  -3141.355 |  -3980.089 |  125.354 |   99.065 |  0.71 |   0.429 |   0.429 |      0 |
 |          8 |    1927878 |  -3141.355 |  -4006.484 |  123.327 |   96.638 |  0.69 |   0.514 |   0.514 |      0 |
 |          9 |    2203289 |  -3141.355 |  -4122.332 |  157.720 |   94.291 |  0.67 |   0.449 |   0.449 |      0 |
 |         10 |    2478700 |  -3141.355 |  -4144.842 |  153.453 |   92.533 |  0.66 |   0.350 |   0.350 |      0 |
 |         11 |    2754111 |  -3141.355 |  -4030.938 |  163.823 |   90.794 |  0.68 |   0.417 |   0.417 |      0 |
 |         12 |    3029522 |  -3141.355 |  -4036.800 |  123.591 |   89.223 |  0.69 |   1.054 |   1.054 |      0 |
 |         13 |    3304933 |  -3141.355 |  -3923.849 |  106.190 |   87.222 |  0.72 |   0.445 |   0.445 |      0 |
 |         14 |    3580344 |  -3141.355 |  -3970.935 |   95.732 |   85.004 |  0.71 |   1.447 |   1.447 |      0 |
 |         15 |    3855755 |  -3141.355 |  -4066.639 |  158.725 |   82.672 |  0.67 |   0.496 |   0.496 |      0 |
 |         16 |    4131166 |  -3141.355 |  -4016.394 |  129.429 |   81.326 |  0.69 |   2.111 |   2.111 |      0 |
 |         17 |    4406577 |  -3141.355 |  -4100.234 |  167.613 |   79.735 |  0.67 |   0.537 |   0.537 |      0 |
 |         18 |    4681988 |  -3141.355 |  -4075.846 |  157.648 |   78.548 |  0.67 |   0.744 |   0.744 |      0 |
 |         19 |    4957399 |  -3141.355 |  -4023.658 |  126.689 |   77.324 |  0.69 |   0.740 |   0.740 |      0 |
 |         20 |    5232810 |  -3141.355 |  -4025.116 |  120.526 |   75.853 |  0.68 |   0.511 |   0.511 |      0 |
 |         21 |    5508221 |  -3141.355 |  -4065.718 |   97.772 |   74.366 |  0.67 |   0.426 |   0.426 |      0 |
 |         22 |    5783632 |  -3141.355 |  -4078.166 |  123.978 |   72.611 |  0.66 |   0.506 |   0.506 |      0 |
 |         23 |    6059043 |  -3141.355 |  -4258.659 |  220.990 |   71.285 |  0.62 |   0.382 |   0.382 |      0 |
 |         24 |    6334454 |  -3141.355 |  -4243.598 |  140.634 |   70.562 |  0.62 |   0.563 |   0.563 |      0 |
 |         25 |    6609865 |  -3141.355 |  -3976.536 |  149.592 |   69.455 |  0.69 |   0.389 |   0.389 |      0 |
 |         26 |    6885276 |  -3141.355 |  -4229.679 |  242.469 |   68.445 |  0.63 |   0.690 |   0.690 |      0 |
 |         27 |    7160687 |  -3141.355 |  -4057.311 |  140.588 |   67.837 |  0.67 |   0.477 |   0.477 |      0 |
 |         28 |    7436098 |  -3141.355 |  -4072.344 |  126.775 |   66.812 |  0.66 |   0.507 |   0.507 |      0 |
 |         29 |    7711509 |  -3141.355 |  -4069.373 |  117.220 |   65.712 |  0.66 |   0.400 |   0.400 |      0 |
 |         30 |    7986920 |  -3141.355 |  -4047.820 |  127.933 |   64.562 |  0.67 |   0.348 |   0.348 |      0 |
 |         31 |    8262331 |  -3141.355 |  -4242.294 |  133.226 |   63.543 |  0.62 |   1.142 |   1.142 |      0 |
 |         32 |    8537742 |  -3141.355 |  -4034.500 |  122.154 |   62.595 |  0.67 |   0.694 |   0.694 |      0 |
 |         33 |    8813153 |  -3141.355 |  -4132.068 |  132.221 |   61.592 |  0.65 |   0.457 |   0.457 |      0 |
 |         34 |    9088564 |  -3141.355 |  -4179.083 |  105.626 |   60.694 |  0.63 |   0.663 |   0.663 |      0 |
 |         35 |    9363975 |  -3141.355 |  -4010.804 |  144.460 |   59.606 |  0.68 |   0.461 |   0.461 |      0 |
 |         36 |    9639386 |  -3141.355 |  -4011.844 |  131.939 |   58.835 |  0.68 |   0.596 |   0.596 |      0 |
 |         37 |    9914797 |  -3141.355 |  -4155.723 |  100.424 |   58.013 |  0.64 |   0.468 |   0.468 |      0 |
 |         38 |   10190208 |  -3141.355 |  -4075.813 |  130.214 |   56.967 |  0.66 |   0.479 |   0.479 |      0 |
 |         39 |   10465619 |  -3141.355 |  -4105.476 |  160.975 |   56.186 |  0.65 |   0.494 |   0.494 |      0 |
 |         40 |   10741030 |  -3141.355 |  -4055.934 |  132.863 |   55.570 |  0.66 |   0.452 |   0.452 |      0 |
 |         41 |   11016441 |  -3141.355 |  -4190.860 |  149.861 |   54.841 |  0.63 |   0.591 |   0.591 |      0 |
 |         42 |   11291852 |  -3141.355 |  -3987.664 |  137.049 |   54.211 |  0.68 |   0.486 |   0.486 |      0 |
 |         43 |   11567263 |  -3141.355 |  -3904.212 |   96.599 |   53.538 |  0.70 |   0.529 |   0.529 |      0 |
